,Exchanges,id,Cash Ratio,Current Ratio,TT Liabilities on Equity,TT Liabilities on Asset,ST Liabilities on TT Liabilities,ST Liabilities on Equity,ST Liabilities on Asset,TT Debt on TT Liabilities,TT Debt on Equity,TT Debt on Asset,ST Debt on TT Liabilities,ST Debt on ST Liabilities,ST Debt on TT Debt,ST Debt on Equity,ST Debt on Asset,ROE,ROA,Gross Profit Margin,EBITDA Margin,Operating Profit Margin,Income Aft Tax Margin,Asset Turnover Ratio,Inflation,GDP,Industry,Industry_year
1897,HOSE,PJT_2017,0.1451412957337698,1.181887751,0.9988685993090888,0.4997169897282637,0.3514630068501283,0.3510653613613484,0.1756320357839902,0.6478536805266897,0.6471206984249325,0.3237434910171736,0.0,0.0,0.0,0.0,0.0,0.1599990439251796,0.0800448033354886,12.950590439,16.056161915,7.336758439,5.99395174,1.607803881,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1898,HOSE,SFI_2017,0.4154860234942262,1.849159867,0.6312222177502791,0.3869627392770786,0.9750087036021532,0.6154471562135757,0.3772920387648824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114040009394204,0.068294803569476,24.127208481,8.10464956,5.954662111,5.716532419,1.293901917,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1900,HOSE,VIP_2017,0.0931200836780873,1.568673162,0.4406267920528875,0.3058576964440568,0.4010339733702837,0.1767063131903712,0.1226593272908422,0.5372578948714541,0.2367302227222963,0.1643244621217662,0.0,0.0,0.0,0.0,0.0,0.0712030555381289,0.0494250529914585,25.306071557,41.001977675,13.26846116,10.721702803,0.442223723,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1901,HOSE,VTO_2017,0.1942466674711908,0.609659974,0.7162166928084424,0.4173229964547278,0.4303787404583943,0.3082444381461742,0.1796069455785087,0.569621259529295,0.4079722546534511,0.2377160508710816,0.0,0.0,0.0,0.0,0.0,0.0833062319494688,0.0485406256089639,17.329532995,38.87930149,9.348801392,7.497534117,0.626441503,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1902,HNX,TJC_2017,0.1817759344590439,0.708858531,0.4548643724462254,0.3126507054959435,0.6727246229923567,0.3059984634665419,0.2103278279830529,0.5972897762055315,0.2716858392222755,0.1867430699161736,0.2700143991978881,0.4013743364957164,0.4520659987070905,0.122819930242592,0.084420192403283,0.0009022795955364,0.0006201812434374,5.694356363,13.417950153,0.142757174,0.059761431,0.974640105,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1903,HNX,HCT_2017,0.3112621079485297,3.550421119,0.172011649163518,0.1467661599492507,0.9860316317163936,0.1696089270989315,0.1447160761755089,0.2793673656721248,0.0480544412917297,0.0410016754748358,0.2793673656721248,0.2833249529589914,1.0,0.0480544412917297,0.0410016754748358,0.0449494547456446,0.0383523958808137,8.641909361,4.287882027,1.760995698,1.609476923,2.384154272,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1904,HOSE,VSC_2017,0.2876521955842802,1.333752064,0.6879566264391193,0.4075677157003846,0.3653754782232518,0.2513624813820481,0.1489152490323863,0.4011093872310849,0.2759458608725595,0.1634792366997543,0.0049487246764231,0.0135442167615839,0.0123375937685848,0.003404507933568,0.0020169404119998,0.1615633526204431,0.0957153460520333,31.297016927,39.42467056,22.904637396,20.249553442,0.534358115,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1905,HNX,PTS_2017,0.1601484944104053,1.97258581,0.9931435095234163,0.4982799807049347,0.3354129747905057,0.333113218923132,0.1671295706067979,0.5433111882105325,0.5395859802227456,0.2707210883783192,0.0,0.0,0.0,0.0,0.0,0.0577074386781156,0.0289529772438035,11.926533366,10.562002255,2.568318191,2.062936921,1.391199233,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1906,HOSE,VNS_2017,0.1009570087012026,0.51503215,0.72703422061833,0.4209726778635853,0.5191189421991746,0.3774172355499888,0.2185348912272983,0.3304892717168876,0.2402770100854068,0.1391269537198442,0.0,0.0,0.0,0.0,0.0,0.1160125136870316,0.0671744151341041,16.387391515,21.461134719,1.235350541,6.519975319,0.979116172,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1907,HNX,PJC_2017,0.0852349244495139,0.703940035,1.1831566139098852,0.541947657979027,0.8980730460741735,1.0625610642368557,0.4867085840139891,0.1019269539258265,0.1205955496730298,0.0552390739650378,0.0,0.0,0.0,0.0,0.0,0.2005792309965428,0.0918757865187322,6.154320065,4.7070206763,2.411606093,1.984301148,4.989090834,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1909,HOSE,VNL_2017,0.6370133302584282,3.209706068,0.693385260037917,0.4094669278167634,0.5866621571929673,0.406782892419651,0.2402187511721595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237395501305554,0.0730722966891685,3.359076422,1.61959705,3.069633893,3.019234643,2.443093603,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1911,HOSE,TCO_2017,0.4929811094409775,7.931553947,0.0994152218734903,0.0904255461408647,0.678317173422791,0.0674350522964255,0.0613372008634835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083418743282035,0.0758755578623724,24.16368836,23.376891486,14.143494938,11.043483255,0.667601168,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1912,HOSE,DVP_2017,0.1956230861168271,5.87715007,0.1224373294734173,0.1090816620744944,1.0,0.1224373294734173,0.1090816620744944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2939733294984429,0.2619062301111798,49.426477124,41.40859091,50.356180745,45.868148981,0.578310102,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1914,HNX,MAC_2017,0.1706910494583877,2.361034393,0.3397036461699809,0.253566262315658,0.9862995437716036,0.3350495512350024,0.2500922888378043,0.0137004562283963,0.0046540949349784,0.0034739734778537,0.0,0.0,0.0,0.0,0.0,0.09024901546095,0.0673649099328489,17.972904098,9.483710311,10.098788467,8.236301899,0.83152838,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1915,HOSE,TCL_2017,0.1010138758121279,2.45083802,0.3274746351297245,0.2466899377687339,0.7581203856125083,0.2482651966628622,0.1870206707479582,0.0990222753492197,0.0324272834897008,0.0244277989436174,0.0,0.0,0.0,0.0,0.0,0.1508181406708391,0.1136128229343536,18.603045243,19.339692511,14.041264613,11.601476971,0.988327205,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1916,HOSE,STG_2017,0.28842967997205,2.417892574,0.9569352466606909,0.4889968885243406,0.4289826191294819,0.4105085884498199,0.2097711659853389,0.361214446401385,0.3456588353645142,0.1766327403803194,0.0273106713054836,0.0636638178043301,0.0756079154019653,0.026134543982182,0.0133548332918925,0.3072372267551702,0.1569991788330447,19.27343672,13.642757885,42.092256308,35.830242718,0.61089896,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1917,HNX,DL1_2017,0.0659626156863107,4.441009642,1.2373429087099124,0.5530412454402817,0.3457095552488512,0.4277612666604237,0.1911916429954305,0.2334939770354304,0.288912116711265,0.129131799862479,0.2167971641915335,0.6271078160841607,0.9284914623670858,0.2682524337408126,0.1198977736924069,0.0142268102021342,0.0063587973693034,7.540265576,6.979264535,8.320717794,6.431347806,0.181255293,4.4,281.35,vanTai_Kho,vanTai_Kho_2017
1918,HOSE,PDN_2018,0.5591648544281733,1.215848444,0.8020879598184787,0.4450881298265106,0.5104164925865455,0.409398923196446,0.2271803221179525,0.6183284671234393,0.4959538186927266,0.2752106610504646,0.1903098968650338,0.3728521700006886,0.3077812311478805,0.1526452769097401,0.084704676083134,0.2378305313057267,0.1319749849112154,30.020726801,28.482187538,18.578211131,16.765553159,0.787825966,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1919,HNX,HHG_2018,0.0565017542524575,1.350896156,0.5473315537914046,0.353726098618157,0.5282797205499392,0.2891441602850872,0.1868663245292202,0.6913205032296834,0.3783815252005584,0.244538104502177,0.2572811489418113,0.4870168945231926,0.372159002575297,0.1408180910115594,0.0910070570631839,0.0039599213611912,0.0025591938272623,14.463174023,22.646098995,1.800127516,0.536058972,0.469286286,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1920,HNX,HMH_2018,0.804765112053897,9.131637677,0.0613730854314396,0.0578242337909783,0.8975386995556928,0.0550847192858547,0.051899487599559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459528739009975,0.0432956841771789,10.804069948,13.151774241,10.155052411,9.197032958,0.454157209,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1922,HOSE,VOS_2018,0.0577314852239793,0.860327958,4.569875610640014,0.8204627769263426,0.4116099121163957,1.8810060984783965,0.3377106115054258,0.414930026950676,1.896178610284098,0.3404346421420738,0.0,0.0,0.0,0.0,0.0,0.026186319161284,0.0047014190247374,3.11313349,20.437838111,-8.787819766,1.018338658,0.448221695,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1923,HNX,PRC_2018,0.0360347024203541,0.898422602,1.290893008213376,0.563488999086919,0.6825472989931669,0.8810955360452037,0.3846078943391396,0.6894699009387879,0.8900318744954503,0.3885087043805547,0.3720171999319548,0.545042373591869,0.539569891920464,0.4802344023272781,0.2096275996327754,0.0166735483275464,0.0072781872692299,7.795768891,5.373577515,0.736707199,0.452870488,1.597756285,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1924,HNX,VNF_2018,0.2057004529533177,1.148152843,1.2328141966972743,0.5521347000215351,0.970679223910876,1.1966671276764205,0.535945682111168,0.1640244734012604,0.2022116994148683,0.0905636034175952,0.1640244734012604,0.1689790709029542,1.0,0.2022116994148683,0.0905636034175952,0.0973261985637227,0.0435890271155053,3.52045081,1.273821595,2.184876803,2.02160608,2.251863058,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1925,HNX,BSC_2018,1.3409618502706218,13.232010744,0.2596484404331875,0.2061277036503102,0.3257698722847196,0.0845856392788461,0.0671501956925041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303981244540922,0.0241322288650938,49.508442518,0.565694089,4.645584529,2.510496543,0.567977159,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1926,HOSE,GSP_2018,0.0310389912072747,2.598495573,0.711395478961694,0.4156815228899042,0.5500604880197328,0.3913105443327009,0.2286499813416064,0.4394292650142488,0.3126079924545966,0.1826626260835142,0.0,0.0,0.0,0.0,0.0,0.1591048770529166,0.0929679194603492,7.320496417,5.326519891,5.160154587,4.142338982,2.578844039,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1927,HNX,TTZ_2018,0.0474816803575184,3.064549141,0.2055389850577982,0.1704955108091705,0.986697148195376,0.2028047303995015,0.1682274342955224,0.2292792381938754,0.0471258219131943,0.0390910808338022,0.21597638575959,0.2188882233566813,0.9419796901844346,0.0443915671254776,0.0368230042127997,0.0022792042530225,0.001890610159665,3.622307502,3.466951922,1.279087862,0.108759697,1.714565838,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1928,HOSE,CLL_2018,0.1069537916590809,4.545660027,0.1630991494494651,0.1402280704329167,0.6768603202283291,0.110395342525333,0.0949148166582247,0.1685607663074854,0.0274921176153009,0.0236369510099924,0.0672227137839311,0.0993154891414738,0.3988040352243336,0.0109639674418439,0.0094265114431848,0.147591921251654,0.1268953909230475,34.599893642,42.260583005,30.460605065,24.268871428,0.574317638,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1929,HOSE,SKG_2018,0.5159364524324712,16.39772818,0.022383369633424,0.0218933232858136,1.0,0.022383369633424,0.0218933232858136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1530561461915486,0.1497052385020963,41.266647513,37.004479527,31.073362407,30.160880902,0.515357942,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1930,HOSE,HVN_2018,0.095666551814174,0.631811501,3.54655216277225,0.7800531118529492,0.5005588908021911,1.775258216769389,0.3904625204359097,0.5096634745307707,1.807548097883124,0.397564579305514,0.0398662052341384,0.079643386555874,0.0782206440648741,0.141387576394656,0.031097757450658,0.1288548263827248,0.0283412180856088,12.668021309,9.581905068,2.433107071,2.684115209,1.13268072,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1931,HOSE,NCT_2018,0.2224775444298167,5.16167139,0.1637578737267342,0.1407147289172169,0.9215993061032416,0.1509191427955005,0.1296825965286129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5549020951453422,0.4768191972513696,50.005774727,42.452714344,43.173567248,34.947213821,1.359608033,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1932,HOSE,HAH_2018,0.3578758451581964,2.373233382,0.731395437407675,0.4224311913968869,0.3540486382238954,0.2589495586173576,0.1495611880573655,0.2425636823990615,0.1774099705874779,0.1024664653454516,0.0072181494576234,0.0203874515485604,0.0297577501554759,0.0052793215798325,0.0030491714750646,0.141314107378653,0.0816186206366476,20.801218489,24.522460688,15.597264425,15.071412988,0.711140012,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1933,HNX,CCR_2018,0.2106647412756578,2.13080016,0.4411191835877007,0.3060948661369728,0.252612736477712,0.1114323240789033,0.0773234617566396,0.6215817640559614,0.2741916402933685,0.1902629868618929,0.0,0.0,0.0,0.0,0.0,0.0570253710648949,0.0395701977423747,33.786914954,26.831878304,12.140507793,9.755469797,0.428098593,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1934,HNX,VMS_2018,0.1909058396927209,2.446132122,0.6796273036550158,0.4046298260191933,0.4724106921058271,0.3210632048936832,0.1911514561563875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392338153736996,0.0233586434849704,8.311997847,3.735843984,2.961002843,2.507704276,0.930776579,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1935,HOSE,SGN_2018,1.0374893015756077,2.53996863,0.5263336782854563,0.3448352649053066,0.7642396468778154,0.4022450644327788,0.2635367810822494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4177829356140914,0.2737166463386896,36.079995609,33.567158697,28.875031534,23.018573492,1.535329659,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1936,HNX,VSA_2018,0.4530902142121542,1.498827743,0.8147768092604941,0.4489680522160235,0.9938205831964372,0.8097419637541966,0.446193691489897,0.0015691607578334,0.0012785157954843,0.0007045030490583,0.0,0.0,0.0,0.0,0.0,0.1488897500392155,0.0820430089691783,10.094103806,2.071842023,6.83317533,5.639420401,1.488709598,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1937,HNX,NAP_2018,1.1449000954125177,2.265050198,0.1072493732724144,0.0968610828430138,1.0,0.1072493732724144,0.0968610828430138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693864936492767,0.0626656427397278,19.622735005,27.49818455,10.317996819,9.205302615,0.68151462,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1938,HNX,CDN_2018,0.0231171490570917,2.377355247,0.32818936695423,0.2470953127014,0.4956130091204663,0.1626549197175268,0.1224636514675034,0.4965038800174812,0.1629472940732561,0.1226837814903779,0.0,0.0,0.0,0.0,0.0,0.120441803918545,0.0906811987169714,33.715704592,43.363463205,26.217752633,21.228644485,0.476954222,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1939,HOSE,PVP_2018,0.0420902404196233,1.693816892,1.2473046246922506,0.5550224971672715,0.4407215576050658,0.5497140370023708,0.244610379457413,0.7498478283456583,0.9352886641109804,0.4161824141838627,0.1958524614089607,0.4443904729172919,0.2611896094185637,0.2442876808727572,0.108702522207558,0.1428548045862567,0.0635671742124499,14.004027461,30.951184367,15.575912845,12.185874001,0.51357276,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1940,HOSE,VJC_2018,0.2442293869662465,1.276999521,1.7845751473887097,0.6408787886590995,0.5964477788920503,1.064405882925949,0.3822507300347476,0.218155211796649,0.3893143692456202,0.1398110478759057,0.1953111788453789,0.3274572992931336,0.8952854127887443,0.3485474757746546,0.1251707917100071,0.3800783292874716,0.1364941900181424,13.983212364,11.574108524,10.842101962,9.957755068,1.514669935,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1941,HNX,VSM_2018,0.2526820918091945,1.578328837,0.6207079809521185,0.3829857002292731,0.8609492946399293,0.5343980983781011,0.329731268469572,0.1390507050078089,0.0863098823553656,0.0532544316247897,0.0,0.0,0.0,0.0,0.0,0.1473357752993878,0.0909082802275289,11.201847495,9.754694585,5.452644653,4.712172347,1.992263068,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1943,HNX,TOT_2018,0.3929669132397283,2.6624907758,0.1656964156080831,0.1421437120244107,1.0,0.1656964156080831,0.1421437120244107,0.0364770658379293,0.0060441190612449,0.005184985541962,0.0364770658379293,0.0364770658379293,1.0,0.0060441190612449,0.005184985541962,0.1144877038026171,0.0982139966029619,19.0492754067,20.2729875678,10.7781259072,8.6409226844,1.1939016161,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1944,HNX,DS3_2018,0.1804817488876154,3.370258259,0.1508206000586445,0.1310548317009262,0.7739424831807437,0.1167264697241971,0.1014289018794492,0.1491221837521501,0.0224906972355547,0.0195431826945126,0.1491221837521501,0.1926786382617074,1.0,0.0224906972355547,0.0195431826945126,0.0534817431714607,0.0464727023210527,28.633229465,20.590647893,16.127417439,13.148321113,0.348802436,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1945,HOSE,ASG_2018,0.4847278646805858,3.8322065025,0.8583507496279067,0.4618884512516124,0.2692000266667461,0.231068044689254,0.1243403833939961,0.1701798539691449,0.1460740052259832,0.0786041091840339,0.0,0.0,0.0,0.0,0.0,0.2342989170539469,0.1260789531259694,36.4141078728,34.8915415461,27.9947674029,25.6174140723,0.6022337475,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1946,HOSE,ILB_2018,0.1565623749234684,1.060986501,2.2950658048457355,0.6965159243413326,0.265723355326459,0.609852586358629,0.1850805484542889,0.353925441388539,0.8122821779957695,0.2465147059566524,0.0,0.0,0.0,0.0,0.0,0.1680765579046115,0.0510085588142466,35.184378505,35.666477074,20.419926193,16.331039367,0.365787658,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1947,HNX,CAG_2018,2.377144029119288,9.853142137,0.0425411611217783,0.0408052580665532,0.9087834662614592,0.0386607038630369,0.0370831438674156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218681556825228,0.0209758199478972,19.226738234,16.580169018,6.113871255,4.804754532,0.43481985,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1948,HOSE,PVT_2018,0.1166378603873427,1.766971507,1.5361746452180909,0.6057053870939151,0.389150833365814,0.5978036433820537,0.23571075616176,0.3773320753685512,0.57964796700869,0.2285520707740586,0.0011327691816737,0.0029108743565477,0.0030020484756492,0.0017401312957716,0.0006861243956737,0.1621038817038851,0.063916687287166,14.401022118,18.435818898,11.668358856,10.369012126,0.775346149,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1949,HNX,DXP_2018,0.0635640681548635,14.831007388,0.0597180876016509,0.0563528058078207,1.0,0.0597180876016509,0.0563528058078207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923498206097229,0.0871456491025161,27.139681211,24.516328432,44.675532364,36.72839156,0.250361257,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1952,HOSE,HTV_2018,0.1455195601079699,4.201211409,0.187724088435584,0.1580536172191688,0.9934891294796008,0.18650184120222,0.1570245505821741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0870942459191522,0.0733286853126544,20.607417484,23.781195834,15.783966207,13.171362338,0.572105748,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1954,HOSE,TMS_2018,0.2169664870897108,1.244403327,1.225887657312276,0.5507410283196933,0.4206553712195739,0.5156762275601894,0.2316721717136705,0.5265672854985904,0.6455123360371514,0.2900022082950032,0.0695532576989858,0.1653449889331863,0.132088072340324,0.0852644801390467,0.038305832668124,0.1527944781675403,0.0686442901399782,10.062649768,9.3430060328,11.218817669,10.113645999,0.787222369,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1955,HOSE,PJT_2018,0.2997439398057849,1.233394539,0.7917298276770511,0.4418801403242341,0.4417308876149706,0.3497315195310315,0.1951921066048516,0.557435361154784,0.4413382024281719,0.246319615608766,0.0,0.0,0.0,0.0,0.0,0.1666655864235237,0.0930193737074762,12.760598299,15.761603484,7.050737332,5.80499806,1.541556019,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1956,HOSE,SFI_2018,0.3159560106741467,1.491898161,0.7657168530552663,0.4336577813818227,0.973409713622736,0.7453562226486293,0.4221266967851512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1296499229080544,0.0734262249815902,23.333514418,9.323805345,7.826039375,6.233489928,1.360284386,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1958,HOSE,VIP_2018,0.1734987824550523,3.210682451,0.38017067919861,0.2754519313632219,0.3307304921018312,0.1257340358140437,0.0911003528101582,0.4467948834006597,0.1698583142848926,0.1230705135559172,0.0,0.0,0.0,0.0,0.0,0.072690561052195,0.0526678056180207,25.693593081,40.660665498,13.633244059,10.40183504,0.496677303,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1959,HOSE,VTO_2018,0.3225086242353411,1.297660864,0.6065987131471534,0.3775670353668415,0.435929885145343,0.2644345073515514,0.1645927543621348,0.5760476899323138,0.349429787424332,0.2174966185176613,0.0119775750776567,0.0274759209813369,0.0207926796461315,0.0072655816287299,0.0045223375129546,0.0888316130005933,0.0552917242331047,15.341133713,31.261383956,8.35563073,6.383287782,0.843231451,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1960,HNX,TJC_2018,0.486914760547577,1.652626645,0.3060950931545281,0.2343589641817244,0.5784475901820824,0.1770599690017968,0.1355643780684874,0.3563008275178207,0.1090619349901028,0.0835022928741677,0.0,0.0,0.0,0.0,0.0,0.0102241547777767,0.0078280324544233,5.914812395,13.806816551,0.168648309,0.700443051,1.063091512,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1961,HNX,HCT_2018,0.4686482276151523,4.526710649,0.1356894888677434,0.1194776302834525,1.0,0.1356894888677434,0.1194776302834525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524682905013856,0.0461995034872563,9.359687184,4.634662084,2.304886254,1.810496415,2.527668002,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1962,HOSE,VSC_2018,0.3354185795836584,2.222085908,0.5139521572552305,0.3394771458214485,0.3212496439783435,0.1651069475401444,0.1090569122339245,0.3231192397496428,0.1660678303199989,0.109691597270205,0.0,0.0,0.0,0.0,0.0,0.1827196235042583,0.120690487231463,29.271134692,36.406527255,22.825760533,20.906068964,0.682138139,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1963,HNX,PTS_2018,0.0201678134902418,0.482446546,2.7861794222701803,0.7358815078551129,0.4696031206323497,1.3083985513397138,0.3455722525043999,0.4854200735611532,1.3524674201129625,0.3572116556753212,0.0,0.0,0.0,0.0,0.0,0.057050390648211,0.0150680631542822,11.758921417,10.641907997,2.084588631,1.656738281,1.194100143,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1964,HOSE,VNS_2018,0.101414286184128,0.602431611,0.6494727886213373,0.3937456823183969,0.4948523301932185,0.3213931228463564,0.1948459683987775,0.3360749412395798,0.218271529272622,0.1323280570484935,0.0,0.0,0.0,0.0,0.0,0.0532732467952791,0.0322971358865556,19.991720854,26.072023521,0.48351502,4.296590037,0.748966998,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1965,HNX,PJC_2018,0.0143045806726051,0.426567374,1.5157668980867716,0.602506893321279,0.9113286992745908,1.3813618756368986,0.5490818233944558,0.217173136561068,0.3291838515529449,0.1308483118222469,0.1285018358356587,0.1410049260359571,0.5917022605580162,0.1947788291030719,0.0774232418954237,0.2324370285289378,0.092392116577138,5.828134767,5.34721673,2.597301657,2.163149403,4.72521266,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1966,HNX,VNT_2018,0.1471070965361328,1.009912414,1.589677292883504,0.6138515008335905,1.0,1.589677292883504,0.6138515008335905,0.605941922461609,0.9632521149433968,0.3719583585210498,0.605941922461609,0.605941922461609,1.0,0.9632521149433968,0.3719583585210498,0.0371270655167065,0.0143365606283762,5.646386659,3.43746752,0.950988991,0.80049284,1.598282928,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1967,HOSE,VNL_2018,0.357718318854273,2.680820524,0.6785431058894595,0.4042452669388309,0.6346559746957798,0.4306414362413767,0.2565566739052194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1155106566594333,0.0688160204271226,3.628627559,2.507447703,3.177609,2.588081878,2.710011865,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1968,HNX,MAS_2018,0.1017241968898029,0.597557323,1.2575001180139815,0.5570321383284169,0.6941819365714348,0.8729338671617536,0.3866816485173477,0.3528290806872015,0.4436826106029205,0.1965371372796413,0.097937475072758,0.1410832951898336,0.277577672685047,0.1231563864619846,0.0545543211622644,0.2613375376896361,0.1157641302448948,18.559100461,16.050426777,7.010495745,6.309430319,1.666435783,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1969,HOSE,TCO_2018,2.1960156189890023,9.250797977,0.0882863033878722,0.0811241519010521,0.7152413390632963,0.0631460138560901,0.0580233470360827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070634747866952,0.0649045638515009,23.039008179,14.1329775922,12.432617778,9.291753396,0.690845328,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1970,HOSE,DVP_2018,0.1777524413242588,6.938507279,0.095493536248803,0.0871694200739973,1.0,0.095493536248803,0.0871694200739973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699224361160516,0.2463934538971662,49.652133898,39.670641883,49.532565844,45.049347771,0.56392019,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1972,HNX,MAC_2018,0.2640970760836348,2.741932508,0.3006842550004105,0.2311739023859527,1.0,0.3006842550004105,0.2311739023859527,0.4454097319880278,0.1339276934327526,0.1029671059043537,0.4454097319880278,0.4454097319880278,1.0,0.1339276934327526,0.1029671059043537,0.0570967626678741,0.0438974812283371,17.031643436,10.774964074,7.716528912,5.942635072,0.747706304,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1973,HOSE,TCL_2018,0.0137521822662169,2.083295818,0.40715446276466,0.2893459627486217,0.7047128017835931,0.2869269622135772,0.2039058040933523,0.152672581760925,0.062161323005763,0.0441751951549325,0.0,0.0,0.0,0.0,0.0,0.1396905549420087,0.0992716568354239,17.103036447,17.605930615,13.539902109,11.210945556,0.958049733,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1974,HOSE,STG_2018,0.2825729399417591,1.925791294,0.6879290087419018,0.4075580223925708,0.6005154973109313,0.4131120307992592,0.2447449085001343,0.1592133594421445,0.1095274885395026,0.0648886819127179,0.0404772305054467,0.0674041397544295,0.2542326262524189,0.0278454610582294,0.0164968200167281,0.0965375445157339,0.0571928937862666,19.100831222,11.405488847,9.763718782,8.949628661,0.730863113,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
1975,HNX,DL1_2018,0.0086606625815043,2.34156614,1.261319058809264,0.5577802273834959,0.5671493667389884,0.715356305459491,0.3163447027400786,0.4625392901859285,0.5834096221596204,0.2579952704537079,0.3201959233989561,0.5645707148366007,0.692256701631219,0.4038692207361345,0.1785989549607381,0.0158381746774003,0.0070039540045004,5.529908094,4.489427406,12.366683531,9.362272667,0.078276238,3.6,310.11,vanTai_Kho,vanTai_Kho_2018
